key_id,court,first_name,last_name,last_name_latin,member_state,item_text,type_education,type_job,type_other,job_lawyer,job_academic,job_politician,job_judge,job_civil_servant,job_other,court_lower,court_high,court_cjeu,court_international,common_law_university
444,Court of Justice,Ineta,Ziemele,Ziemele,Latvia,consultant to the Foreign Affairs committee of the Republic of Latvia (1992-1995),0,1,0,0,0,0,0,1,0,0,0,0,0,0
445,Court of Justice,Ineta,Ziemele,Ziemele,Latvia,"university assistant in the Legal and Political Theory Department and the International Law and Law of the Sea Department, subsequently lecturer in International Law and European Law, founder and director of the Human Rights Institute, University of Latvia (1993-1999)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
446,Court of Justice,Ineta,Ziemele,Ziemele,Latvia,Advisor to the Prime Minister of Latvia (1995),0,1,0,0,0,0,0,1,0,0,0,0,0,0
447,Court of Justice,Ineta,Ziemele,Ziemele,Latvia,"Advisor to the Human Rights Directorate General of the Council of Europe, Strasbourg, France (1999-2001)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
448,Court of Justice,Ineta,Ziemele,Ziemele,Latvia,"'Söderberg' Professor, visiting professor and subsequently International Law and Human Rights Law professor, Riga Graduate School of Law, Latvia (since 2001)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
449,Court of Justice,Ineta,Ziemele,Ziemele,Latvia,"visiting professor, Raoul Wallenberg Institute, University of Lund (2001-2005)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
450,Court of Justice,Ineta,Ziemele,Ziemele,Latvia,"Judge and President of Chamber at the European Court of Human Rights, Strasbourg (2005-2014)",0,1,0,0,0,0,1,0,0,0,0,0,1,0
451,Court of Justice,Ineta,Ziemele,Ziemele,Latvia,corresponding Member of the Academy of Science of Latvia (since 2017),0,1,0,0,1,0,0,0,0,0,0,0,0,0
452,Court of Justice,Ineta,Ziemele,Ziemele,Latvia,author of numerous publications in the field of public international and national law,0,1,0,0,1,0,0,0,0,0,0,0,0,0
453,Court of Justice,Ineta,Ziemele,Ziemele,Latvia,founder and member of the editorial board of the Baltic Yearbook of International Law,0,1,0,0,1,0,0,0,0,0,0,0,0,0
454,Court of Justice,Ineta,Ziemele,Ziemele,Latvia,Judge at the Constitutional Court of the Republic of Latvia (2015-2020),0,1,0,0,0,0,1,0,0,0,1,0,0,0
455,Court of Justice,Ineta,Ziemele,Ziemele,Latvia,President of the Constitutional Court of the Republic of Latvia (2017-2020),0,1,0,0,0,0,1,0,0,0,1,0,0,0
456,Court of Justice,Ineta,Ziemele,Ziemele,Latvia,Judge at the Court of Justice since 6 October 2020,0,1,0,0,0,0,1,0,0,0,0,1,0,0
457,Court of Justice,Jan,Passer,Passer,Czech Republic,"Jan Passer Born in 1974, graduate in Law (1997) and Doctor of Law (2007), Charles University of Prague (1997)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
458,Court of Justice,Jan,Passer,Passer,Czech Republic,"Masters of Laws, University of Stockholm (2000)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
459,Court of Justice,Jan,Passer,Passer,Czech Republic,Trainee Judge at the Prague City Court (1997-2001),0,1,0,0,0,0,1,0,0,1,0,0,0,0
460,Court of Justice,Jan,Passer,Passer,Czech Republic,Judge at the Prague 2 District Court (2001-2005),0,1,0,0,0,0,1,0,0,1,0,0,0,0
461,Court of Justice,Jan,Passer,Passer,Czech Republic,Judge at the Supreme Administrative Court of the Czech Republic (2005-2016),0,1,0,0,0,0,1,0,0,0,1,0,0,0
462,Court of Justice,Jan,Passer,Passer,Czech Republic,"Lecturer in Law inter alia EU law at Charles University, Prague (2001-2003), Masaryk University, Brno (2006-2016), Palacký University, Olomouc (2014-2016) and at the Judicial Academy of the Czech Republic (2001-2016)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
463,Court of Justice,Jan,Passer,Passer,Czech Republic,Judge at the General Court (2016-2020),0,1,0,0,0,0,1,0,0,0,0,1,0,0
464,Court of Justice,Jan,Passer,Passer,Czech Republic,Judge at the Court of Justice since 6 October 2020,0,1,0,0,0,0,1,0,0,0,0,1,0,0
465,Court of Justice,Massimo,Pilotti,Pilotti,Italy,Massimo PILOTTI Born on 1 August 1879 in Rome,0,0,1,0,0,0,0,0,0,0,0,0,0,0
466,Court of Justice,Massimo,Pilotti,Pilotti,Italy,Italian national,0,0,1,0,0,0,0,0,0,0,0,0,0,0
467,Court of Justice,Massimo,Pilotti,Pilotti,Italy,"Doctor of Laws, became a judge (1901)",1,1,0,0,0,0,1,0,0,1,0,0,0,0
468,Court of Justice,Massimo,Pilotti,Pilotti,Italy,"Judge of the District Court, Rome (1913)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
469,Court of Justice,Massimo,Pilotti,Pilotti,Italy,"Judge of the Court of Appeal, Rome (1923)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
470,Court of Justice,Massimo,Pilotti,Pilotti,Italy,Judge of the Court of Cassation (1926),0,1,0,0,0,0,1,0,0,0,1,0,0,0
471,Court of Justice,Massimo,Pilotti,Pilotti,Italy,"First President of the Court of Appeal, Trieste (1930)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
472,Court of Justice,Massimo,Pilotti,Pilotti,Italy,Principal State Prosecutor at the Court of Cassation (1944),0,1,0,1,0,0,0,0,0,0,0,0,0,0
473,Court of Justice,Massimo,Pilotti,Pilotti,Italy,President of the Public Waters Appeal Court (1948),0,1,0,0,0,0,1,0,0,1,0,0,0,0
474,Court of Justice,Massimo,Pilotti,Pilotti,Italy,First Honorary President of the Court of Cassation (1949),0,1,0,0,0,0,1,0,0,0,1,0,0,0
475,Court of Justice,Massimo,Pilotti,Pilotti,Italy,Deputy Secretary-General of the League of Nations (1932-37),0,1,0,0,0,0,0,1,0,0,0,0,0,0
476,Court of Justice,Massimo,Pilotti,Pilotti,Italy,President of the International Institute for the Unification of Private Law (1944),0,1,0,0,0,0,0,0,1,0,0,0,0,0
477,Court of Justice,Massimo,Pilotti,Pilotti,Italy,"Member of the Permanent Court of Arbitration, The Hague (1949)",0,1,0,0,0,0,1,0,0,0,0,0,1,0
478,Court of Justice,Massimo,Pilotti,Pilotti,Italy,President of the Court of Justice from 1952 to 1958,0,1,0,0,0,0,1,0,0,0,0,1,0,0
479,Court of Justice,Massimo,Pilotti,Pilotti,Italy,died on 29 April 1962,0,0,1,0,0,0,0,0,0,0,0,0,0,0
480,Court of Justice,Petrus,Serrarens,Serrarens,Netherlands,Petrus SERRARENS Born on 12 November 1888 in Dordrecht,0,0,1,0,0,0,0,0,0,0,0,0,0,0
481,Court of Justice,Petrus,Serrarens,Serrarens,Netherlands,Netherlands national,0,0,1,0,0,0,0,0,0,0,0,0,0,0
482,Court of Justice,Petrus,Serrarens,Serrarens,Netherlands,General Secretary of the International Federation of Christian Trade Unions (1920-52),0,1,0,0,0,0,0,1,0,0,0,0,0,0
483,Court of Justice,Petrus,Serrarens,Serrarens,Netherlands,"delegate at numerous international labour conferences, deputy member of the board of administration of the International Labour Office, Chairman of the Social Affairs Committee of the Council of Europe, Member of the First Chamber (1929) and of the Second Chamber (1939-52) of the States General",0,1,0,0,0,0,0,1,0,0,0,0,0,0
484,Court of Justice,Petrus,Serrarens,Serrarens,Netherlands,Judge at the Court of Justice of the ECSC from 4 December 1952 to 6 October 1958,0,1,0,0,0,0,1,0,0,0,0,1,0,0
485,Court of Justice,Petrus,Serrarens,Serrarens,Netherlands,died on 26 August 1963,0,0,1,0,0,0,0,0,0,0,0,0,0,0
486,Court of Justice,Otto,Riese,Riese,Germany,Otto RIESE Born on 27 October 1894 in Frankfurt am Main,0,0,1,0,0,0,0,0,0,0,0,0,0,0
487,Court of Justice,Otto,Riese,Riese,Germany,German national,0,0,1,0,0,0,0,0,0,0,0,0,0,0
488,Court of Justice,Otto,Riese,Riese,Germany,Doctor of Laws (1921),1,0,0,0,0,0,0,0,0,0,0,0,0,0
489,Court of Justice,Otto,Riese,Riese,Germany,"Assistant Judge at the Landgericht (Regional Court), Frankfurt am Main (1923)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
490,Court of Justice,Otto,Riese,Riese,Germany,official at the Ministry for Justice (1925-28),0,1,0,0,0,0,0,1,0,0,0,0,0,0
491,Court of Justice,Otto,Riese,Riese,Germany,"studied English law (London, 1928)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
492,Court of Justice,Otto,Riese,Riese,Germany,"Lecturer (1932), Professor Extraordinary (1935), Professor (1949), Dean of the Faculty of Law (1950) and Honorary Professor (1951) at the University of Lausanne",0,1,0,0,1,0,0,0,0,0,0,0,0,0
493,Court of Justice,Otto,Riese,Riese,Germany,"President of Chamber at the Bundesgerichtshof (Federal Court of Justice), Karlsruhe",0,1,0,0,0,0,1,0,0,1,0,0,0,0
494,Court of Justice,Otto,Riese,Riese,Germany,Member of CITEJA (International Technical Committee of Legal Aeronautical Experts) (from 1926),0,1,0,0,0,0,0,0,1,0,0,0,0,0
495,Court of Justice,Otto,Riese,Riese,Germany,Judge at the Court of Justice of the ECSC from 4 December 1952 to 6 October 1958,0,1,0,0,0,0,1,0,0,0,0,1,0,0
496,Court of Justice,Otto,Riese,Riese,Germany,Judge at the Court of Justice of the European Communities from 7 October 1958 to 6 February 1963,0,1,0,0,0,0,1,0,0,0,0,1,0,0
497,Court of Justice,Otto,Riese,Riese,Germany,died on 4 June 1977,0,0,1,0,0,0,0,0,0,0,0,0,0,0
498,Court of Justice,Louis,Delvaux,Delvaux,Belgium,Louis DELVAUX Born on 21 October 1895 in Orp-le-Grand (Belgium),0,0,1,0,0,0,0,0,0,0,0,0,0,0
499,Court of Justice,Louis,Delvaux,Delvaux,Belgium,Belgian national,0,0,1,0,0,0,0,0,0,0,0,0,0,0
500,Court of Justice,Louis,Delvaux,Delvaux,Belgium,Doctor of Laws (1922),1,0,0,0,0,0,0,0,0,0,0,0,0,0
501,Court of Justice,Louis,Delvaux,Delvaux,Belgium,"enrolled at the Louvain Bar, then at the Nivelles Bar",0,1,0,1,0,0,0,0,0,0,0,0,0,0
502,Court of Justice,Louis,Delvaux,Delvaux,Belgium,deputy for the district of Nivelles in the Chamber of Representatives (1936-46),0,1,0,0,0,1,0,0,0,0,0,0,0,0
503,Court of Justice,Louis,Delvaux,Delvaux,Belgium,Minister for Agriculture (1945),0,1,0,0,0,0,0,1,0,0,0,0,0,0
504,Court of Justice,Louis,Delvaux,Delvaux,Belgium,left politics (1946) and returned to the bar (1946-49),0,1,0,1,0,0,0,0,0,0,0,0,0,0
505,Court of Justice,Louis,Delvaux,Delvaux,Belgium,Chairman of the Board of the Office des séquestres (Public Sequestration Office) (1949-53),0,1,0,0,0,0,0,1,0,0,0,0,0,0
506,Court of Justice,Louis,Delvaux,Delvaux,Belgium,Auditor of the Banque nationale,0,1,0,0,0,0,0,1,0,0,0,0,0,0
507,Court of Justice,Louis,Delvaux,Delvaux,Belgium,Director of the Société nationale de la petite propriété terrienne (National Company for Small Rural Landholdings) until March 1953,0,1,0,0,0,0,0,0,1,0,0,0,0,0
508,Court of Justice,Louis,Delvaux,Delvaux,Belgium,"engaged in journalism from 1931 to 1940 and from 1944 to 1945: ‘Le vingtième siècle', ‘Le Soir', ‘La cité'",0,1,0,0,0,0,0,0,1,0,0,0,0,0
509,Court of Justice,Louis,Delvaux,Delvaux,Belgium,Judge at the Court of Justice of the ECSC from 4 December 1952 to 6 October 1958,0,1,0,0,0,0,1,0,0,0,0,1,0,0
510,Court of Justice,Louis,Delvaux,Delvaux,Belgium,Judge at the Court of Justice of the European Communities from 7 October 1958 to 8 October 1967,0,1,0,0,0,0,1,0,0,0,0,1,0,0
511,Court of Justice,Louis,Delvaux,Delvaux,Belgium,died on 24 August 1976,0,0,1,0,0,0,0,0,0,0,0,0,0,0
512,Court of Justice,Jacques,Rueff,Rueff,France,Jacques RUEFF Born on 23 August 1896 in Paris,0,0,1,0,0,0,0,0,0,0,0,0,0,0
513,Court of Justice,Jacques,Rueff,Rueff,France,French national,0,0,1,0,0,0,0,0,0,0,0,0,0,0
514,Court of Justice,Jacques,Rueff,Rueff,France,Inspector General of Taxes,0,1,0,0,0,0,0,1,0,0,0,0,0,0
515,Court of Justice,Jacques,Rueff,Rueff,France,Member of the Institut de France,0,1,0,0,1,0,0,0,0,0,0,0,0,0
516,Court of Justice,Jacques,Rueff,Rueff,France,Foreign Member of the Belgian Royal Academy for Science and the Arts and of the Accademia dei Lincei,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517,Court of Justice,Jacques,Rueff,Rueff,France,Inspector of Taxes (1923),0,1,0,0,0,0,0,1,0,0,0,0,0,0
518,Court of Justice,Jacques,Rueff,Rueff,France,Professor at the Institute for Statistics of the University of Paris (1923-30),0,1,0,0,1,0,0,0,0,0,0,0,0,0
519,Court of Justice,Jacques,Rueff,Rueff,France,"Chargé de mission in the office of Raymond Poincaré, Prime Minister and Minister of Finance (1926)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
520,Court of Justice,Jacques,Rueff,Rueff,France,Member of the Economics and Finance Section of the Secretariat of the League of Nations (1927),0,1,0,0,0,0,0,1,0,0,0,0,0,0
521,Court of Justice,Jacques,Rueff,Rueff,France,Financial Attaché at the French Embassy in London (1930),0,1,0,0,0,0,0,1,0,0,0,0,0,0
522,Court of Justice,Jacques,Rueff,Rueff,France,Professor at the École libre des sciences politiques (from 1933): Deputy Director for General Capital Movements at the Ministry of Finance (1934),0,1,0,0,1,0,0,1,0,0,0,0,0,0
523,Court of Justice,Jacques,Rueff,Rueff,France,Director for General Capital Movements (1936-39),0,1,0,0,0,0,0,1,0,0,0,0,0,0
524,Court of Justice,Jacques,Rueff,Rueff,France,Councillor of State on special duty (1936),0,1,0,0,0,0,0,1,0,0,0,0,0,0
525,Court of Justice,Jacques,Rueff,Rueff,France,Deputy Governor of the Banque de France (1939),0,1,0,0,0,0,0,1,0,0,0,0,0,0
526,Court of Justice,Jacques,Rueff,Rueff,France,Assistant Delegate at the first and second assemblies of the United Nations (1946),0,1,0,0,0,0,0,1,0,0,0,0,0,0
527,Court of Justice,Jacques,Rueff,Rueff,France,French Member of the Economics and Employment Committee of the United Nations (1946),0,1,0,0,0,0,0,1,0,0,0,0,0,0
528,Court of Justice,Jacques,Rueff,Rueff,France,Honorary President of the Société d'économie politique de Paris and of the Société de statistique de Paris,0,1,0,0,0,0,0,0,1,0,0,0,0,0
529,Court of Justice,Jacques,Rueff,Rueff,France,Honorary President of the International Council of Philosophy and Human Sciences,0,1,0,0,0,0,0,0,1,0,0,0,0,0
530,Court of Justice,Jacques,Rueff,Rueff,France,Judge at the Court of Justice of the ECSC from 4 December 1952 to 6 October 1958,0,1,0,0,0,0,1,0,0,0,0,1,0,0
531,Court of Justice,Jacques,Rueff,Rueff,France,"Judge at the Court of Justice of the European Communities from 7 October 1958 to 18 May 1962. On the foundation of the Fifth Republic he oversaw the committee of experts entrusted by General de Gaulle with the preparation and implementation of the economic recovery plan one of whose most spectacular measures was the creation of the ‘franc lourd' (revalued franc). From 1962 to 1974, he was a member of the Economic and Social Council. He was awarded the Grand Cross of the Légion d'honneur, was a member of the Academy of Moral and Political Sciences, and served as Chancellor of the Institut de France. He was elected to the Académie française on 30 April 1964, to the seat of Jean Cocteau, with 18 votes to the six cast for the poet André Berry, and was received on 1 April 1965 by André Maurois. Died on 23 April 1978",0,1,1,0,0,0,1,1,0,0,0,1,0,0
532,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Charles Léon HAMMES Born on 21 May 1898 in Falk,0,0,1,0,0,0,0,0,0,0,0,0,0,0
533,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Luxembourg national,0,0,1,0,0,0,0,0,0,0,0,0,0,0
534,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Doctor of Laws,1,0,0,0,0,0,0,0,0,0,0,0,0,0
535,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Lawyer at the Luxembourg bar (1922-27),0,1,0,1,0,0,0,0,0,0,0,0,0,0
536,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Attaché at the Ministry for Justice (1927-29),0,1,0,0,0,0,0,1,0,0,0,0,0,0
537,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Magistrate (1929-30),0,1,0,0,0,0,1,1,0,1,0,0,0,0
538,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Deputy State Prosecutor (1930-37),0,1,0,1,0,0,0,0,0,0,0,0,0,0
539,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Judge at a tribunal d'arrondissement (District Court) (1937-45),0,1,0,0,0,0,1,0,0,1,0,0,0,0
540,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Judge at the Cour supérieure de justice (High Court of Justice) (1945-52),0,1,0,0,0,0,1,0,0,0,1,0,0,0
541,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Councillor on the Litigation Committee of the Council of State (1951-52),0,1,0,1,0,0,0,0,0,0,0,0,0,0
542,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Professor Extraordinary at the University of Brussels,0,1,0,0,1,0,0,0,0,0,0,0,0,0
543,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Member of the Council of State of the Grand Duchy,0,1,0,0,0,0,1,0,0,0,1,0,0,0
544,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Member of the Benelux Commission on Unification of Law,0,1,0,0,0,0,0,1,0,0,0,0,0,0
545,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,President of the National Commission for the Hague Conference on Private International Law,0,1,0,0,0,0,0,1,0,0,0,0,0,0
546,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,President of the Legislative Studies Commission of the Grand Duchy,0,1,0,0,0,0,0,0,1,0,0,0,0,0
547,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Judge at the Court of Justice of the ECSC from 4 December 1952 to 6 October 1958,0,1,0,0,0,0,1,0,0,0,0,1,0,0
548,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,Judge at the Court of Justice of the European Communities from 7 October 1958 to 7 October 1964,0,1,0,0,0,0,1,0,0,0,0,1,0,0
549,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,President of the Court of Justice from 8 October 1964 to 9 October 1967,0,1,0,0,0,0,1,0,0,0,0,1,0,0
550,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,President of the Court of Arbitration of the Association between the EEC and the African and Malagasy States associated with that Community (1965-67),0,1,0,0,0,0,1,0,0,0,0,0,1,0
551,Court of Justice,Charles Léon,Hammes,Hammes,Luxembourg,died on 9 December 1967,0,0,1,0,0,0,0,0,0,0,0,0,0,0
552,Court of Justice,Adrianus,van Kleffens,van Kleffens,Netherlands,Adrianus VAN KLEFFENS Born on 14 October 1899,0,0,1,0,0,0,0,0,0,0,0,0,0,0
553,Court of Justice,Adrianus,van Kleffens,van Kleffens,Netherlands,Netherlands national,0,0,1,0,0,0,0,0,0,0,0,0,0,0
554,Court of Justice,Adrianus,van Kleffens,van Kleffens,Netherlands,studied law at Leiden,1,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Court of Justice,Adrianus,van Kleffens,van Kleffens,Netherlands,worked in the General Secretariat of the League of Nations in Geneva,0,1,0,0,0,0,0,1,0,0,0,0,0,0
556,Court of Justice,Adrianus,van Kleffens,van Kleffens,Netherlands,Judge at the Rechtbank te Amsterdam (Court of Amsterdam),0,1,0,0,0,0,1,0,0,1,0,0,0,0
557,Court of Justice,Adrianus,van Kleffens,van Kleffens,Netherlands,Member of the International Maritime Commission,0,1,0,0,0,0,0,1,0,0,0,0,0,0
558,Court of Justice,Adrianus,van Kleffens,van Kleffens,Netherlands,Director of the External Trade Department of the Ministry for Economic Affairs (1934),0,1,0,0,0,0,0,1,0,0,0,0,0,0
559,Court of Justice,Adrianus,van Kleffens,van Kleffens,Netherlands,prisoner of war,0,0,1,0,0,0,0,0,0,0,0,0,0,0
560,Court of Justice,Adrianus,van Kleffens,van Kleffens,Netherlands,in 1945 resumed work at the same ministry,0,1,0,0,0,0,0,1,0,0,0,0,0,0
561,Court of Justice,Adrianus,van Kleffens,van Kleffens,Netherlands,associated with the development of European economic integration,0,0,1,0,0,0,0,0,0,0,0,0,0,0
562,Court of Justice,Adrianus,van Kleffens,van Kleffens,Netherlands,"principal author, on behalf of the Netherlands, of the project for Benelux Union",0,0,1,0,0,0,0,0,0,0,0,0,0,0
563,Court of Justice,Adrianus,van Kleffens,van Kleffens,Netherlands,Judge at the Court of Justice of the ECSC from 10 December 1952 to 6 October 1958,0,1,0,0,0,0,1,0,0,0,0,1,0,0
564,Court of Justice,Adrianus,van Kleffens,van Kleffens,Netherlands,died on 2 August 1973,0,0,1,0,0,0,0,0,0,0,0,0,0,0
565,Court of Justice,Maurice,Lagrange,Lagrange,France,Maurice LAGRANGE Born on 14 May 1900 in Meudon,0,0,1,0,0,0,0,0,0,0,0,0,0,0
566,Court of Justice,Maurice,Lagrange,Lagrange,France,French national,0,0,1,0,0,0,0,0,0,0,0,0,0,0
567,Court of Justice,Maurice,Lagrange,Lagrange,France,"joined the Council of State following a competition and was Legal Assistant (Second Class) (1924), Legal Assistant (First Class) (1929), Legal Adviser (1934), Councillor of State in the Finance Section (1945)",0,1,0,1,0,0,0,1,0,0,0,0,0,0
