"key_id","iuropa_judge_id","item_id","first_name","last_name","last_name_latin","last_name_label","last_name_latin_label","item_number","item_text","type_education","type_job","type_other","job_judge","job_lawyer","job_civil_servant","job_academic","job_politician","court_lower","court_high","court_cjeu","court_international","common_law_university"
2404,"J:2003","J:2003:06","Inga","Reine","Reine","Reine","Reine",6,"head of division (2012-15) and legal adviser (2012-16) at the Permanent Representation of Latvia to the European Union",0,1,0,0,1,0,0,0,0,0,0,0,0
2405,"J:2003","J:2003:07","Inga","Reine","Reine","Reine","Reine",7,"member of the Steering Committee for Human Rights (CDDH) of the Council of Europe (2003-12)",0,1,0,0,0,1,0,0,0,0,0,0,0
2406,"J:2003","J:2003:08","Inga","Reine","Reine","Reine","Reine",8,"Judge at the General Court since 8 June 2016",0,1,0,1,0,0,0,0,0,0,1,0,0
2407,"J:2006","J:2006:01","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",1,"Ineta Ziemele Born in 1970",0,0,1,0,0,0,0,0,0,0,0,0,0
2408,"J:2006","J:2006:02","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",2,"graduated in Law, University of Latvia (1993)",1,0,0,0,0,0,0,0,0,0,0,0,0
2409,"J:2006","J:2006:03","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",3,"postgraduate study of the American legal system, the law and politics of the European Communities and political science, University of Aarhus, Denmark (1993)",1,0,0,0,0,0,0,0,0,0,0,0,0
2410,"J:2006","J:2006:04","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",4,"Masters in International Law, University of Lund, Sweden (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0
2411,"J:2006","J:2006:05","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",5,"Doctor of Law, University of Cambridge, United Kingdom (1999)",1,0,0,0,0,0,0,0,0,0,0,0,1
2412,"J:2006","J:2006:06","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",6,"parliamentary assistant, Parliament of the Republic of Latvia (1990-1992)",0,1,0,0,0,1,0,0,0,0,0,0,0
2413,"J:2006","J:2006:07","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",7,"consultant to the Foreign Affairs committee of the Republic of Latvia (1992-1995)",0,1,0,0,0,1,0,0,0,0,0,0,0
2414,"J:2006","J:2006:08","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",8,"university assistant in the Legal and Political Theory Department and the International Law and Law of the Sea Department, subsequently lecturer in International Law and European Law, founder and director of the Human Rights Institute, University of Latvia (1993-1999)",0,1,0,0,0,0,1,0,0,0,0,0,0
2415,"J:2006","J:2006:09","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",9,"Advisor to the Prime Minister of Latvia (1995)",0,1,0,0,0,1,0,0,0,0,0,0,0
2416,"J:2006","J:2006:10","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",10,"Advisor to the Human Rights Directorate General of the Council of Europe, Strasbourg, France (1999-2001)",0,1,0,0,0,1,0,0,0,0,0,0,0
2417,"J:2006","J:2006:11","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",11,"'Söderberg' Professor, visiting professor and subsequently International Law and Human Rights Law professor, Riga Graduate School of Law, Latvia (since 2001)",0,1,0,0,0,0,1,0,0,0,0,0,0
2418,"J:2006","J:2006:12","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",12,"visiting professor, Raoul Wallenberg Institute, University of Lund (2001-2005)",0,1,0,0,0,0,1,0,0,0,0,0,0
2419,"J:2006","J:2006:13","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",13,"Judge and President of Chamber at the European Court of Human Rights, Strasbourg (2005-2014)",0,1,0,1,0,0,0,0,0,0,0,1,0
2420,"J:2006","J:2006:14","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",14,"corresponding Member of the Academy of Science of Latvia (since 2017)",0,1,0,0,0,0,1,0,0,0,0,0,0
2421,"J:2006","J:2006:15","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",15,"author of numerous publications in the field of public international and national law",0,1,0,0,0,0,1,0,0,0,0,0,0
2422,"J:2006","J:2006:16","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",16,"founder and member of the editorial board of the Baltic Yearbook of International Law",0,1,0,0,0,0,1,0,0,0,0,0,0
2423,"J:2006","J:2006:17","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",17,"Judge at the Constitutional Court of the Republic of Latvia (2015-2020)",0,1,0,1,0,0,0,0,0,1,0,0,0
2424,"J:2006","J:2006:18","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",18,"President of the Constitutional Court of the Republic of Latvia (2017-2020)",0,1,0,1,0,0,0,0,0,1,0,0,0
2425,"J:2006","J:2006:19","Ineta","Ziemele","Ziemele","Ziemele","Ziemele",19,"Judge at the Court of Justice since 6 October 2020",0,1,0,1,0,0,0,0,0,0,1,0,0
2426,"J:2101","J:2101:01","Pranas","Kūris","Kuris","Kūris","Kuris",1,"graduated in law from the University of Vilnius (1961)",1,0,0,0,0,0,0,0,0,0,0,0,0
2427,"J:2101","J:2101:02","Pranas","Kūris","Kuris","Kūris","Kuris",2,"Doctorate in legal science, University of Moscow (1965)",1,0,0,0,0,0,0,0,0,0,0,0,0
2428,"J:2101","J:2101:03","Pranas","Kūris","Kuris","Kūris","Kuris",3,"Doctor in legal science (Dr. hab), University of Moscow (1973)",1,0,0,0,0,0,0,0,0,0,0,0,0
2429,"J:2101","J:2101:04","Pranas","Kūris","Kuris","Kūris","Kuris",4,"Research Assistant at the Institut des hautes études internationales (Director: Professor C. Rousseau), University of Paris (1967-68)",0,1,0,0,0,0,1,0,0,0,0,0,0
2430,"J:2101","J:2101:05","Pranas","Kūris","Kuris","Kūris","Kuris",5,"Member of the Lithuanian Academy of Sciences (1996)",0,1,0,0,0,0,0,0,0,0,0,0,0
2431,"J:2101","J:2101:06","Pranas","Kūris","Kuris","Kūris","Kuris",6,"Doctor honoris causa of the Law University of Lithuania (2001)",1,0,0,0,0,0,0,0,0,0,0,0,0
2432,"J:2101","J:2101:07","Pranas","Kūris","Kuris","Kūris","Kuris",7,"various teaching and administrative duties at the University of Vilnius (1961-90)",0,1,0,0,0,0,1,0,0,0,0,0,0
2433,"J:2101","J:2101:08","Pranas","Kūris","Kuris","Kūris","Kuris",8,"Lecturer, Assistant Professor, Professor of Public International Law, Dean of the Faculty of Law",0,1,0,0,0,0,1,0,0,0,0,0,0
2434,"J:2101","J:2101:09","Pranas","Kūris","Kuris","Kūris","Kuris",9,"several governmental posts in the Lithuanian Diplomatic Service and Lithuanian Ministry of Justice",0,1,0,0,0,1,0,0,0,0,0,0,0
2435,"J:2101","J:2101:10","Pranas","Kūris","Kuris","Kūris","Kuris",10,"Minister for Justice (1990-91), Member of the State Council (1991), Ambassador of the Republic of Lithuania to Belgium, Luxembourg and the Netherlands (1992-94)",0,1,0,0,0,1,0,0,0,0,0,0,0
2436,"J:2101","J:2101:11","Pranas","Kūris","Kuris","Kūris","Kuris",11,"Judge at the (former) European Court of Human Rights (June 1994 to November 1998)",0,1,0,1,0,0,0,0,0,0,0,1,0
2437,"J:2101","J:2101:12","Pranas","Kūris","Kuris","Kūris","Kuris",12,"Judge at the Supreme Court of Lithuania and subsequently President of the Supreme Court (December 1994 to October 1998)",0,1,0,1,0,0,0,0,0,1,0,0,0
2438,"J:2101","J:2101:13","Pranas","Kūris","Kuris","Kūris","Kuris",13,"Judge at the European Court of Human Rights (from November 1998)",0,1,0,1,0,0,0,0,0,0,0,1,0
2439,"J:2101","J:2101:14","Pranas","Kūris","Kuris","Kūris","Kuris",14,"has participated in various international conferences",0,1,0,0,0,0,0,0,0,0,0,0,0
2440,"J:2101","J:2101:15","Pranas","Kūris","Kuris","Kūris","Kuris",15,"member of the delegation of the Republic of Lithuania for negotiations with the USSR (1990-92)",0,1,0,0,0,1,0,0,0,0,0,0,0
2441,"J:2101","J:2101:16","Pranas","Kūris","Kuris","Kūris","Kuris",16,"author of numerous publications (approximately 200)",0,1,0,0,0,0,1,0,0,0,0,0,0
2442,"J:2101","J:2101:17","Pranas","Kūris","Kuris","Kūris","Kuris",17,"Judge at the Court of Justice from 11 May 2004 to 6 October 2010",0,1,0,1,0,0,0,0,0,0,1,0,0
2443,"J:2102","J:2102:01","Vilenas","Vadapalas","Vadapalas","Vadapalas","Vadapalas",1,"Doctor of Laws (University of Moscow)",1,0,0,0,0,0,0,0,0,0,0,0,0
2444,"J:2102","J:2102:02","Vilenas","Vadapalas","Vadapalas","Vadapalas","Vadapalas",2,"Doctor habil. in Law (University of Warsaw)",1,0,0,0,0,0,0,0,0,0,0,0,0
2445,"J:2102","J:2102:03","Vilenas","Vadapalas","Vadapalas","Vadapalas","Vadapalas",3,"taught, at the University of Vilnius, international law (from 1981), human rights law (from 1991) and Community law (from 2000)",0,1,0,0,0,0,1,0,0,0,0,0,0
2446,"J:2102","J:2102:04","Vilenas","Vadapalas","Vadapalas","Vadapalas","Vadapalas",4,"Adviser to the Lithuanian Government on foreign relations (1991-93)",0,1,0,0,0,1,0,0,0,0,0,0,0
2447,"J:2102","J:2102:05","Vilenas","Vadapalas","Vadapalas","Vadapalas","Vadapalas",5,"member of the coordinating group of the delegation negotiating accession to the European Union",0,1,0,0,0,1,0,0,0,0,0,0,0
2448,"J:2102","J:2102:06","Vilenas","Vadapalas","Vadapalas","Vadapalas","Vadapalas",6,"Director-General of the Government's European Law Department (1997-2004)",0,1,0,0,0,1,0,0,0,0,0,0,0
2449,"J:2102","J:2102:07","Vilenas","Vadapalas","Vadapalas","Vadapalas","Vadapalas",7,"Professor of European Law at the University of Vilnius, holder of the Jean Monnet Chair",0,1,0,0,0,0,1,0,0,0,0,0,0
2450,"J:2102","J:2102:08","Vilenas","Vadapalas","Vadapalas","Vadapalas","Vadapalas",8,"President of the Lithuanian European Union Studies Association",0,1,0,0,0,0,1,0,0,0,0,0,0
2451,"J:2102","J:2102:09","Vilenas","Vadapalas","Vadapalas","Vadapalas","Vadapalas",9,"Rapporteur of the parliamentary working group on constitutional reform relating to Lithuanian accession",0,1,0,0,0,1,0,0,0,0,0,0,0
2452,"J:2102","J:2102:10","Vilenas","Vadapalas","Vadapalas","Vadapalas","Vadapalas",10,"member of the International Commission of Jurists (April 2003)",0,1,0,0,0,0,0,0,0,0,0,0,0
2453,"J:2102","J:2102:11","Vilenas","Vadapalas","Vadapalas","Vadapalas","Vadapalas",11,"Judge at the General Court from 12 May 2004 to 16 September 2013",0,1,0,1,0,0,0,0,0,0,1,0,0
2454,"J:2103","J:2103:01","Egidijus","Jarašiūnas","Jarasiunas","Jarašiūnas","Jarasiunas",1,"law degree at the University of Vilnius (1974-79)",1,0,0,0,0,0,0,0,0,0,0,0,0
2455,"J:2103","J:2103:02","Egidijus","Jarašiūnas","Jarasiunas","Jarašiūnas","Jarasiunas",2,"Doctor of Legal Science of the Law University of Lithuania (1999)",1,0,0,0,0,0,0,0,0,0,0,0,0
2456,"J:2103","J:2103:03","Egidijus","Jarašiūnas","Jarasiunas","Jarašiūnas","Jarasiunas",3,"member of the Lithuanian Bar (1979-90)",0,1,0,0,1,0,0,0,0,0,0,0,0
2457,"J:2103","J:2103:04","Egidijus","Jarašiūnas","Jarasiunas","Jarašiūnas","Jarasiunas",4,"member of the Supreme Council (Parliament) of the Republic of Lithuania (1990-92), then member of the Seimas (Parliament) of the Republic of Lithuania and member of the Seimas' State and Law Committee (1992-96)",0,1,0,0,0,0,0,1,0,0,0,0,0
2458,"J:2103","J:2103:05","Egidijus","Jarašiūnas","Jarasiunas","Jarašiūnas","Jarasiunas",5,"Judge at the Constitutional Court of the Republic of Lithuania (1996-2005), then Adviser to the President of the Lithuanian Constitutional Court (from 2006)",0,1,0,1,0,0,0,0,0,1,0,0,0
2459,"J:2103","J:2103:06","Egidijus","Jarašiūnas","Jarasiunas","Jarašiūnas","Jarasiunas",6,"Lecturer in the Constitutional Law Department of the Law Faculty of Mykolas Romeris University (1997-2000), then Associate Professor (2000-04) and Professor (from 2004) in that department, and finally Head of Department (2005-07)",0,1,0,0,0,0,1,0,0,0,0,0,0
2460,"J:2103","J:2103:07","Egidijus","Jarašiūnas","Jarasiunas","Jarašiūnas","Jarasiunas",7,"Dean of the Law Faculty of Mykolas Romeris University (2007-10)",0,1,0,0,0,0,1,0,0,0,0,0,0
2461,"J:2103","J:2103:08","Egidijus","Jarašiūnas","Jarasiunas","Jarašiūnas","Jarasiunas",8,"member of the Venice Commission (2006-10)",0,1,0,0,0,1,0,0,0,0,0,0,0
2462,"J:2103","J:2103:09","Egidijus","Jarašiūnas","Jarasiunas","Jarašiūnas","Jarasiunas",9,"signatory of the act of 11 March 1990 re-establishing Lithuania's independence",0,0,1,0,0,0,0,0,0,0,0,0,0
2463,"J:2103","J:2103:10","Egidijus","Jarašiūnas","Jarasiunas","Jarašiūnas","Jarasiunas",10,"author of numerous legal publications",0,1,0,0,0,0,1,0,0,0,0,0,0
2464,"J:2103","J:2103:11","Egidijus","Jarašiūnas","Jarasiunas","Jarašiūnas","Jarasiunas",11,"Judge at the Court of Justice from 6 October 2010 to 8 October 2018",0,1,0,1,0,0,0,0,0,0,1,0,0
2465,"J:2104","J:2104:01","Egidijus","Bieliūnas","Bieliunas","Bieliūnas","Bieliunas",1,"degree in law from the University of Vilnius (1973)",1,0,0,0,0,0,0,0,0,0,0,0,0
2466,"J:2104","J:2104:02","Egidijus","Bieliūnas","Bieliunas","Bieliūnas","Bieliunas",2,"doctorate in law (1978)",1,0,0,0,0,0,0,0,0,0,0,0,0
2467,"J:2104","J:2104:03","Egidijus","Bieliūnas","Bieliunas","Bieliūnas","Bieliunas",3,"Assistant Lecturer, Junior Lecturer and then Senior Lecturer at the Law Faculty of the University of Vilnius (1977-92)",0,1,0,0,0,0,1,0,0,0,0,0,0
2468,"J:2104","J:2104:04","Egidijus","Bieliūnas","Bieliunas","Bieliūnas","Bieliunas",4,"Consultant in the Legal Department of the Supreme Council - Reconstituent Seimas of the Republic of Lithuania (1990-92)",0,1,0,0,0,1,0,0,0,0,0,0,0
2469,"J:2104","J:2104:05","Egidijus","Bieliūnas","Bieliunas","Bieliūnas","Bieliunas",5,"Adviser at the Lithuanian Embassy in Belgium (1992-94)",0,1,0,0,0,1,0,0,0,0,0,0,0
2470,"J:2104","J:2104:06","Egidijus","Bieliūnas","Bieliunas","Bieliūnas","Bieliunas",6,"Adviser at the Lithuanian Embassy in France (1994-96)",0,1,0,0,0,1,0,0,0,0,0,0,0
2471,"J:2104","J:2104:07","Egidijus","Bieliūnas","Bieliunas","Bieliūnas","Bieliunas",7,"Member of the European Commission of Human Rights (1996-99)",0,1,0,0,0,1,0,0,0,0,0,0,0
2472,"J:2104","J:2104:08","Egidijus","Bieliūnas","Bieliunas","Bieliūnas","Bieliunas",8,"Judge at the Supreme Court of Lithuania (1999-2011)",0,1,0,1,0,0,0,0,0,1,0,0,0
2473,"J:2104","J:2104:09","Egidijus","Bieliūnas","Bieliunas","Bieliūnas","Bieliunas",9,"Senior Lecturer in the Criminal Law Department of the University of Vilnius (2003-13)",0,1,0,0,0,0,1,0,0,0,0,0,0
2474,"J:2104","J:2104:10","Egidijus","Bieliūnas","Bieliunas","Bieliūnas","Bieliunas",10,"Representative of the Republic of Lithuania on the Joint Supervisory Body of Eurojust (2004-11)",0,1,0,0,0,1,0,0,0,0,0,0,0
2475,"J:2104","J:2104:11","Egidijus","Bieliūnas","Bieliunas","Bieliūnas","Bieliunas",11,"Judge at the Constitutional Court of the Republic of Lithuania (2011-13)",0,1,0,1,0,0,0,0,0,1,0,0,0
2476,"J:2104","J:2104:12","Egidijus","Bieliūnas","Bieliunas","Bieliūnas","Bieliunas",12,"Judge at the General Court from 16 September 2013 to 26 September 2019",0,1,0,1,0,0,0,0,0,0,1,0,0
2477,"J:2105","J:2105:01","Virgilijus","Valančius","Valancius","Valančius","Valancius",1,"graduated in law from the University of Vilnius (1986)",1,0,0,0,0,0,0,0,0,0,0,0,0
2478,"J:2105","J:2105:02","Virgilijus","Valančius","Valancius","Valančius","Valancius",2,"Doctor of Law (2000)",1,0,0,0,0,0,0,0,0,0,0,0,0
2479,"J:2105","J:2105:03","Virgilijus","Valančius","Valancius","Valančius","Valancius",3,"habilitation procedure (2008)",0,0,1,0,0,0,0,0,0,0,0,0,0
2480,"J:2105","J:2105:04","Virgilijus","Valančius","Valancius","Valančius","Valancius",4,"Public Prosecutor (1986-90)",0,1,0,0,1,0,0,0,0,0,0,0,0
2481,"J:2105","J:2105:05","Virgilijus","Valančius","Valancius","Valančius","Valancius",5,"Judge (1991-94) and Vice-President (1993-94) of the Vilnius City District Court",0,1,0,1,0,0,0,0,1,0,0,0,0
2482,"J:2105","J:2105:06","Virgilijus","Valančius","Valancius","Valančius","Valancius",6,"Judge and President of the Civil Chamber (1995-2002) of the Court of Appeal of Lithuania",0,1,0,1,0,0,0,0,1,0,0,0,0
2483,"J:2105","J:2105:07","Virgilijus","Valančius","Valancius","Valančius","Valancius",7,"Judge (2002-13) and President (2002-08) of the Supreme Administrative Court of Lithuania",0,1,0,1,0,0,0,0,0,1,0,0,0
2484,"J:2105","J:2105:08","Virgilijus","Valančius","Valancius","Valančius","Valancius",8,"lecturer at the University of Vilnius (1997) and at Mykolas Romeris University (1998-2000)",0,1,0,0,0,0,1,0,0,0,0,0,0
2485,"J:2105","J:2105:09","Virgilijus","Valančius","Valancius","Valančius","Valancius",9,"Associate Professor (2000-08), Head of the Civil Procedure Department (2002-06) and Professor (since 2008) at Mykolas Romeris University",0,1,0,0,0,0,1,0,0,0,0,0,0
2486,"J:2105","J:2105:10","Virgilijus","Valančius","Valancius","Valančius","Valancius",10,"President of the European Association of Judges (EAJ) (2006-08)",0,1,0,0,0,0,0,0,0,0,0,0,0
2487,"J:2105","J:2105:11","Virgilijus","Valančius","Valancius","Valančius","Valancius",11,"Vice-President of the International Association of Judges (IAJ) (2006-14)",0,1,0,0,0,0,0,0,0,0,0,0,0
2488,"J:2105","J:2105:12","Virgilijus","Valančius","Valancius","Valančius","Valancius",12,"member of the Consultative Council of European Judges (CCJE) (2000-14)",0,1,0,0,0,0,0,0,0,0,0,0,0
2489,"J:2105","J:2105:13","Virgilijus","Valančius","Valancius","Valančius","Valancius",13,"member of the Board of the Association of the Councils of State and Supreme Administrative Jurisdictions of the European Union (ACA-Europe) (2010-13)",0,1,0,0,0,0,0,0,0,0,0,0,0
2490,"J:2105","J:2105:14","Virgilijus","Valančius","Valancius","Valančius","Valancius",14,"member of the Board of Trustees of the Academy of European Law (ERA) (2008-11)",0,1,0,0,0,0,0,0,0,0,0,0,0
2491,"J:2105","J:2105:15","Virgilijus","Valančius","Valancius","Valančius","Valancius",15,"Judge at the General Court since 13 April 2016",0,1,0,1,0,0,0,0,0,0,1,0,0
2492,"J:2106","J:2106:01","Irmantas","Jarukaitis","Jarukaitis","Jarukaitis","Jarukaitis",1,"law degree from the University of Vilnius (1992-97)",1,0,0,0,0,0,0,0,0,0,0,0,0
2493,"J:2106","J:2106:02","Irmantas","Jarukaitis","Jarukaitis","Jarukaitis","Jarukaitis",2,"Doctor of Laws of the University of Vilnius (2008)",1,0,0,0,0,0,0,0,0,0,0,0,0
2494,"J:2106","J:2106:03","Irmantas","Jarukaitis","Jarukaitis","Jarukaitis","Jarukaitis",3,"Lecturer, Associate Professor at the Faculty of Law of the University of Vilnius (1999-2018)",0,1,0,0,0,0,1,0,0,0,0,0,0
2495,"J:2106","J:2106:04","Irmantas","Jarukaitis","Jarukaitis","Jarukaitis","Jarukaitis",4,"Head of Section (2002-03), Deputy Director-General of the Department of European Law of the Lithuanian Ministry of Justice (2004-10)",0,1,0,0,0,1,0,0,0,0,0,0,0
2496,"J:2106","J:2106:05","Irmantas","Jarukaitis","Jarukaitis","Jarukaitis","Jarukaitis",5,"Judge at the Supreme Administrative Court of Lithuania (2010-18)",0,1,0,1,0,0,0,0,0,1,0,0,0
2497,"J:2106","J:2106:06","Irmantas","Jarukaitis","Jarukaitis","Jarukaitis","Jarukaitis",6,"Vice-President of the Supreme Administrative Court of Lithuania (2012-17)",0,1,0,1,0,0,0,0,0,1,0,0,0
2498,"J:2106","J:2106:07","Irmantas","Jarukaitis","Jarukaitis","Jarukaitis","Jarukaitis",7,"Acting President of the Supreme Administrative Court of Lithuania (2015-17)",0,1,0,1,0,0,0,0,0,1,0,0,0
2499,"J:2106","J:2106:08","Irmantas","Jarukaitis","Jarukaitis","Jarukaitis","Jarukaitis",8,"author of a number of publications in the field of European and constitutional law",0,1,0,0,0,0,1,0,0,0,0,0,0
2500,"J:2106","J:2106:09","Irmantas","Jarukaitis","Jarukaitis","Jarukaitis","Jarukaitis",9,"cofounder and member of the Lithuanian Association of European Law",0,1,0,0,0,0,0,0,0,0,0,0,0
2501,"J:2106","J:2106:10","Irmantas","Jarukaitis","Jarukaitis","Jarukaitis","Jarukaitis",10,"Judge at the Court of Justice since 8 October 2018",0,1,0,1,0,0,0,0,0,0,1,0,0
2502,"J:2107","J:2107:01","Rimvydas","Norkus","Norkus","Norkus","Norkus",1,"master’s degree in law from the University of Vilnius (2001)",1,0,0,0,0,0,0,0,0,0,0,0,0
2503,"J:2107","J:2107:02","Rimvydas","Norkus","Norkus","Norkus","Norkus",2,"Doctor of Laws of Mykolas Romeris University (2005)",1,0,0,0,0,0,0,0,0,0,0,0,0
2504,"J:2107","J:2107:03","Rimvydas","Norkus","Norkus","Norkus","Norkus",3,"studies at the Swiss Institute of Comparative Law (Institut suisse de droit comparé (ISDC)) and at the universities of Bonn and Vilnius (2002-2006)",1,0,0,0,0,0,0,0,0,0,0,0,0
2505,"J:2107","J:2107:04","Rimvydas","Norkus","Norkus","Norkus","Norkus",4,"Law clerk at the Court of Appeal of Lithuania (1999-2000)",0,1,0,0,1,1,0,0,0,0,0,0,0
2506,"J:2107","J:2107:05","Rimvydas","Norkus","Norkus","Norkus","Norkus",5,"Adviser to the President of the Court of Appeal of Lithuania (2000-2003)",0,1,0,0,0,1,0,0,0,0,0,0,0
2507,"J:2107","J:2107:06","Rimvydas","Norkus","Norkus","Norkus","Norkus",6,"Director of the Judicial Practice Department of the Supreme Administrative Court of Lithuania (2003-2009)",0,1,0,0,0,1,0,0,0,0,0,0,0
2508,"J:2107","J:2107:07","Rimvydas","Norkus","Norkus","Norkus","Norkus",7,"Lawyer-linguist at the European Parliament (2009-2010)",0,1,0,0,1,0,0,0,0,0,0,0,0
2509,"J:2107","J:2107:08","Rimvydas","Norkus","Norkus","Norkus","Norkus",8,"Director of the Legal Research Department of the Supreme Court of Lithuania (2010-2012)",0,1,0,0,0,1,0,0,0,0,0,0,0
2510,"J:2107","J:2107:09","Rimvydas","Norkus","Norkus","Norkus","Norkus",9,"Judge at the Court of Appeal of Lithuania (2012-2013)",0,1,0,1,0,0,0,0,1,0,0,0,0
2511,"J:2107","J:2107:10","Rimvydas","Norkus","Norkus","Norkus","Norkus",10,"Judge at the Supreme Court of Lithuania (2013-2014)",0,1,0,1,0,0,0,0,0,1,0,0,0
2512,"J:2107","J:2107:11","Rimvydas","Norkus","Norkus","Norkus","Norkus",11,"President of the Supreme Court of Lithuania (2014-2019)",0,1,0,1,0,0,0,0,0,1,0,0,0
2513,"J:2107","J:2107:12","Rimvydas","Norkus","Norkus","Norkus","Norkus",12,"Professor at the Institute of Private Law at Mykolas Romeris University (2012-2019)",0,1,0,0,0,0,1,0,0,0,0,0,0
2514,"J:2107","J:2107:13","Rimvydas","Norkus","Norkus","Norkus","Norkus",13,"Associate Professor at Mykolas Romeris University (2007-2008)",0,1,0,0,0,0,1,0,0,0,0,0,0
2515,"J:2107","J:2107:14","Rimvydas","Norkus","Norkus","Norkus","Norkus",14,"President of the Judicial Council of Lithuania (2016-2018)",0,1,0,1,0,0,0,0,1,0,0,0,0
2516,"J:2107","J:2107:15","Rimvydas","Norkus","Norkus","Norkus","Norkus",15,"author of numerous publications",0,1,0,0,0,0,1,0,0,0,0,0,0
2517,"J:2107","J:2107:16","Rimvydas","Norkus","Norkus","Norkus","Norkus",16,"Judge at the General Court since 26 September 2019",0,1,0,1,0,0,0,0,0,0,1,0,0
2518,"J:2201","J:2201:01","Anthony","Borg Barthet","Borg Barthet","Borg Barthet","Borg Barthet",1,"Doctorate in Law at the Royal University of Malta in 1973",1,0,0,0,0,0,0,0,0,0,0,0,0
2519,"J:2201","J:2201:02","Anthony","Borg Barthet","Borg Barthet","Borg Barthet","Borg Barthet",2,"entered the Maltese Civil Service as Notary to the Government in 1975",0,1,0,0,0,1,0,0,0,0,0,0,0
2520,"J:2201","J:2201:03","Anthony","Borg Barthet","Borg Barthet","Borg Barthet","Borg Barthet",3,"Counsel for the Republic in 1978, Senior Counsel for the Republic in 1979, Assistant Attorney General in 1988 and appointed Attorney General by the President of Malta in 1989",0,1,0,0,1,0,0,0,0,0,0,0,0
2521,"J:2201","J:2201:04","Anthony","Borg Barthet","Borg Barthet","Borg Barthet","Borg Barthet",4,"part-time Lecturer in Civil Law at the University of Malta (1985-89)",0,1,0,0,0,0,1,0,0,0,0,0,0
2522,"J:2201","J:2201:05","Anthony","Borg Barthet","Borg Barthet","Borg Barthet","Borg Barthet",5,"member of the Council of the University of Malta (1998-2004)",0,1,0,0,0,0,1,0,0,0,0,0,0
2523,"J:2201","J:2201:06","Anthony","Borg Barthet","Borg Barthet","Borg Barthet","Borg Barthet",6,"member of the Commission for the Administration of Justice (1994-2004)",0,1,0,0,0,1,0,0,0,0,0,0,0
2524,"J:2201","J:2201:07","Anthony","Borg Barthet","Borg Barthet","Borg Barthet","Borg Barthet",7,"member of the Board of Governors of the Malta Arbitration Centre (1998-2004)",0,1,0,0,0,0,0,0,0,0,0,0,0
2525,"J:2201","J:2201:08","Anthony","Borg Barthet","Borg Barthet","Borg Barthet","Borg Barthet",8,"Judge at the Court of Justice from 11 May 2004 to 8 October 2018",0,1,0,1,0,0,0,0,0,0,1,0,0
2526,"J:2202","J:2202:01","Ena","Cremona","Cremona","Cremona","Cremona",1,"Bachelor's degree (BA) in languages, Royal University of Malta (1955)",1,0,0,0,0,0,0,0,0,0,0,0,0
2527,"J:2202","J:2202:02","Ena","Cremona","Cremona","Cremona","Cremona",2,"Doctor of Laws (LLD) of the Royal University of Malta (1958)",1,0,0,0,0,0,0,0,0,0,0,0,0
2528,"J:2202","J:2202:03","Ena","Cremona","Cremona","Cremona","Cremona",3,"practising at the Malta Bar from 1959",0,1,0,0,1,0,0,0,0,0,0,0,0
2529,"J:2202","J:2202:04","Ena","Cremona","Cremona","Cremona","Cremona",4,"Legal Adviser to the National Council of Women (1964-79)",0,1,0,0,1,0,0,0,0,0,0,0,0
2530,"J:2202","J:2202:05","Ena","Cremona","Cremona","Cremona","Cremona",5,"member of the Public Service Commission (1987-89)",0,1,0,0,0,1,0,0,0,0,0,0,0
2531,"J:2202","J:2202:06","Ena","Cremona","Cremona","Cremona","Cremona",6,"board member at Lombard Bank (Malta) Ltd, representing the government shareholding (1987-93)",0,1,0,0,0,0,0,0,0,0,0,0,0
2532,"J:2202","J:2202:07","Ena","Cremona","Cremona","Cremona","Cremona",7,"member of the Electoral Commission since 1993",0,1,0,0,0,1,0,0,0,0,0,0,0
2533,"J:2202","J:2202:08","Ena","Cremona","Cremona","Cremona","Cremona",8,"examiner for doctoral theses in the Faculty of Laws of the Royal University of Malta",0,1,0,0,0,0,1,0,0,0,0,0,0
2534,"J:2202","J:2202:09","Ena","Cremona","Cremona","Cremona","Cremona",9,"Member of the European Commission against Racism and Intolerance (ECRI) (2003-04)",0,1,0,0,0,1,0,0,0,0,0,0,0
2535,"J:2202","J:2202:10","Ena","Cremona","Cremona","Cremona","Cremona",10,"Judge at the General Court from 12 May 2004 to 22 March 2012",0,1,0,1,0,0,0,0,0,0,1,0,0
